frameNo,label,confidence,xmin,ymin,xmax,ymax
8.0,pedestrian,0.8435678482055664,574.7502136230469,237.52831077575684,604.9951171875,324.5435485839844
8.0,pedestrian,0.8433631658554077,301.63716888427734,210.38715362548828,331.91370391845703,298.486759185791
8.0,car,0.6694102883338928,734.136474609375,51.64754390716553,767.1727294921875,94.97122764587402
8.0,car,0.5136234164237976,651.2383575439453,44.644047260284424,723.7151641845703,101.3869857788086
8.0,unknown,0.40392088890075684,651.2684326171875,44.417707443237305,722.3652648925781,100.75351238250732
8.0,unknown,0.22161926329135895,68.10583877563477,496.7189483642578,162.05260848999023,529.0791778564453
8.0,pedestrian,0.2001914083957672,294.28125,184.59255981445312,304.1336975097656,205.6783962249756
9.0,pedestrian,0.8797025680541992,553.8759155273438,238.50995635986328,605.0564575195312,325.1942138671875
9.0,pedestrian,0.8557813763618469,308.55299377441406,208.90815353393555,336.66929626464844,295.11165618896484
9.0,pedestrian,0.8307602405548096,473.3683776855469,165.1589126586914,503.4850158691406,242.1602325439453
9.0,car,0.6687619090080261,734.1384887695312,51.57520580291748,767.1960754394531,94.99273681640625
9.0,car,0.512712836265564,651.2751159667969,44.61572742462158,723.8388061523438,101.41482067108154
9.0,pedestrian,0.4428529739379883,751.0279998779297,369.7767677307129,766.0078582763672,411.01594161987305
9.0,unknown,0.40498921275138855,651.3031311035156,44.43019151687622,722.4172668457031,100.770094871521
9.0,unknown,0.22096063196659088,68.10297775268555,496.6619567871094,162.11630630493164,529.0960006713867
9.0,pedestrian,0.208060160279274,290.0577392578125,188.91641807556152,303.4376678466797,207.32497215270996
10.0,pedestrian,0.8810620903968811,314.76800537109375,206.41708946228027,356.0221710205078,292.32291412353516
10.0,pedestrian,0.825865626335144,463.1765441894531,166.75862503051758,499.89697265625,246.67326164245605
10.0,pedestrian,0.8242977857589722,548.9529418945312,237.49935150146484,581.5267639160156,325.6154365539551
10.0,car,0.6610788702964783,734.0912933349609,51.60864973068237,767.1641693115234,94.9574089050293
10.0,car,0.5134621262550354,651.2471008300781,44.64970779418945,723.7267456054688,101.3975601196289
10.0,unknown,0.40050509572029114,651.2875671386719,44.41966438293457,722.3960266113281,100.77736473083496
10.0,pedestrian,0.24683579802513123,748.2964782714844,359.97239685058594,764.9595336914062,409.1741180419922
10.0,unknown,0.23152658343315125,68.0709056854248,496.689697265625,162.0340347290039,529.1166000366211
10.0,pedestrian,0.21886911988258362,744.7921142578125,315.89037322998047,767.0344848632812,410.6545944213867
10.0,pedestrian,0.20491406321525574,757.6350860595703,308.2352714538574,766.3982391357422,406.8864212036133
11.0,pedestrian,0.895567774772644,317.38240814208984,206.053373336792,358.5292739868164,292.0257339477539
11.0,pedestrian,0.8205885887145996,465.1901550292969,166.92273330688477,497.6097106933594,247.34747886657715
11.0,pedestrian,0.7944223880767822,541.2686920166016,236.19293975830078,567.7614898681641,325.74806213378906
11.0,car,0.6589731574058533,734.0841979980469,51.58835506439209,767.1729125976562,94.9323377609253
11.0,car,0.5038198828697205,651.1908874511719,44.657175064086914,723.6546936035156,101.44592571258545
11.0,unknown,0.4138791263103485,651.2644500732422,44.40139961242676,722.3234710693359,100.8158597946167
11.0,pedestrian,0.3170493245124817,743.7902526855469,299.89843368530273,766.9030151367188,411.7605400085449
11.0,unknown,0.2291296273469925,68.04483032226562,496.63830184936523,162.08596801757812,529.1336631774902
11.0,car,0.20068205893039703,282.9408187866211,45.987730979919434,306.90909576416016,62.59355306625366
12.0,pedestrian,0.8865683078765869,525.4417877197266,236.57838821411133,565.4393463134766,323.9554023742676
12.0,pedestrian,0.8705298900604248,322.7193145751953,203.72701835632324,358.5026550292969,291.6162872314453
12.0,pedestrian,0.7563364505767822,459.82044982910156,167.79624938964844,487.5198211669922,248.1735134124756
12.0,car,0.65793776512146,734.1180725097656,51.60363721847534,767.1604614257812,94.96971702575684
12.0,pedestrian,0.5685293078422546,737.8325500488281,296.06341552734375,767.0645141601562,409.4834518432617
12.0,car,0.51220703125,651.1539001464844,44.719788551330566,723.7402038574219,101.43379783630371
12.0,unknown,0.405855268239975,651.2346954345703,44.436294078826904,722.3977203369141,100.79502868652344
12.0,unknown,0.2362280637025833,68.07855606079102,496.6414260864258,162.06290817260742,529.1192779541016
12.0,pedestrian,0.2161254584789276,288.86041259765625,189.47670364379883,303.5124206542969,208.12491416931152
12.0,car,0.2026194930076599,282.8929138183594,45.83172941207886,306.85752868652344,62.643386363983154
13.0,pedestrian,0.8782579302787781,333.58092498779297,199.80450439453125,367.37999725341797,287.3299369812012
13.0,pedestrian,0.8769003748893738,508.85655212402344,237.83263206481934,559.1521453857422,325.04243087768555
13.0,pedestrian,0.8060084581375122,724.1309051513672,293.3009376525879,766.8304595947266,409.20539474487305
13.0,pedestrian,0.7531751990318298,452.52342224121094,170.17619705200195,479.3273162841797,248.91891860961914
13.0,car,0.6597186923027039,734.1163330078125,51.60706615447998,767.2086181640625,94.9883680343628
13.0,car,0.5094545483589172,651.2071838378906,44.68131923675537,723.8023681640625,101.43823528289795
13.0,unknown,0.4139406085014343,651.2314910888672,44.450318813323975,722.4208831787109,100.79035091400146
13.0,unknown,0.22607949376106262,68.08003234863281,496.65515899658203,162.0699005126953,529.2469253540039
13.0,pedestrian,0.20856772363185883,293.28648376464844,184.57196044921875,303.77691650390625,206.9959316253662
13.0,car,0.20145486295223236,282.93505096435547,45.898934841156006,306.8627700805664,62.51002264022827
14.0,pedestrian,0.8851048946380615,336.05552673339844,198.96065139770508,371.8506774902344,287.531192779541
14.0,pedestrian,0.8677530884742737,718.9355163574219,289.6348342895508,765.8642578125,407.4634094238281
14.0,pedestrian,0.8311747312545776,507.6537322998047,235.10405731201172,536.3423309326172,322.6300392150879
14.0,pedestrian,0.7638737559318542,444.28761291503906,171.3259506225586,479.65187072753906,250.02410888671875
14.0,car,0.6585715413093567,734.0757751464844,51.62871265411377,767.2027587890625,94.95315170288086
14.0,car,0.49933457374572754,651.2264556884766,44.69093656539917,723.7328338623047,101.4426040649414
14.0,unknown,0.42842209339141846,651.2568511962891,44.44582986831665,722.3903961181641,100.79574966430664
14.0,unknown,0.20930618047714233,68.05836868286133,496.62759017944336,162.04130172729492,529.1939849853516
14.0,car,0.20667994022369385,282.8942184448242,45.77751874923706,306.91344451904297,62.61825513839722
14.0,pedestrian,0.20244207978248596,292.48290252685547,188.75830078125,304.9650650024414,207.85128593444824
15.0,pedestrian,0.8874940276145935,339.79154205322266,200.19553184509277,376.56200408935547,286.85980796813965
15.0,pedestrian,0.861704409122467,716.0260620117188,286.37999725341797,762.5597534179688,400.46800231933594
15.0,pedestrian,0.7892101407051086,498.48358154296875,234.25548362731934,525.2385864257812,321.6277084350586
15.0,pedestrian,0.7485763430595398,443.4562225341797,170.68036651611328,479.83323669433594,249.29458236694336
15.0,car,0.6613191962242126,734.15625,51.66943073272705,767.2055053710938,94.95182991027832
15.0,car,0.5000437498092651,651.2215576171875,44.71136426925659,723.6939697265625,101.4059886932373
15.0,unknown,0.4238904118537903,651.248291015625,44.461283683776855,722.3792724609375,100.75594139099121
15.0,unknown,0.21401235461235046,68.09124755859375,496.6337356567383,162.0471954345703,529.1865005493164
15.0,car,0.20634852349758148,282.8792266845703,45.69170951843262,306.9450988769531,62.63255023956299
16.0,pedestrian,0.8927200436592102,345.0566940307617,198.44395065307617,378.80811309814453,284.551082611084
16.0,pedestrian,0.8760687708854675,480.50189208984375,235.89212036132812,522.9652404785156,321.42751693725586
16.0,pedestrian,0.8448407649993896,715.560791015625,282.68390464782715,757.7567138671875,395.2112503051758
16.0,pedestrian,0.7150261998176575,439.9405059814453,172.67005920410156,467.89723205566406,249.64320945739746
16.0,car,0.6596501469612122,734.2196502685547,51.63154935836792,767.2109527587891,94.97335624694824
16.0,car,0.4928799569606781,651.2489776611328,44.76805114746094,723.7769622802734,101.43977165222168
16.0,unknown,0.43044447898864746,651.2612457275391,44.483646869659424,722.4105377197266,100.79071998596191
16.0,pedestrian,0.21954345703125,290.3063735961914,189.03067588806152,303.6418991088867,207.59710693359375
16.0,unknown,0.21778912842273712,68.00440979003906,496.67273712158203,162.0304183959961,529.1689910888672
16.0,car,0.20963436365127563,282.90252685546875,45.55580520629883,307.0008087158203,62.73649978637695
17.0,pedestrian,0.8631654977798462,352.4024963378906,192.9507350921631,390.75201416015625,280.4479122161865
17.0,pedestrian,0.8630736470222473,470.07289123535156,235.15452575683594,514.5838165283203,321.0626335144043
17.0,pedestrian,0.799355685710907,702.7328338623047,280.1990547180176,746.4869842529297,389.29449462890625
17.0,car,0.6570208072662354,734.2070159912109,51.600186824798584,767.2181854248047,94.94830226898193
17.0,pedestrian,0.6016451120376587,432.7130126953125,172.91395568847656,459.2923278808594,224.4444179534912
17.0,pedestrian,0.504580557346344,739.5207366943359,276.6262664794922,767.3903045654297,384.5909729003906
17.0,car,0.4912465214729309,651.1891479492188,44.732645988464355,723.8733215332031,101.42080307006836
17.0,unknown,0.43323004245758057,651.2454986572266,44.46408176422119,722.4609832763672,100.77386283874512
17.0,pedestrian,0.21925053000450134,290.5375442504883,188.92941284179688,303.97473907470703,207.92449951171875
17.0,car,0.2154635488986969,282.85198974609375,45.177334785461426,307.02374267578125,62.77185344696045
17.0,unknown,0.20729856193065643,67.92168045043945,496.5988883972168,162.09353256225586,529.1653861999512
18.0,pedestrian,0.8376722931861877,697.0219116210938,278.5232448577881,742.3900451660156,388.3314743041992
18.0,pedestrian,0.8073282241821289,355.9217834472656,192.89362335205078,397.7000427246094,278.79870986938477
18.0,pedestrian,0.8071468472480774,466.10289001464844,232.4128017425537,496.13658142089844,319.56571197509766
18.0,pedestrian,0.6868969202041626,734.4441833496094,274.61693572998047,767.6903686523438,384.4823455810547
18.0,car,0.6571102738380432,734.2433166503906,51.555636405944824,767.206787109375,94.92194366455078
18.0,pedestrian,0.5157470703125,431.0911102294922,174.43901252746582,457.15406799316406,222.0029296875
18.0,car,0.4870903789997101,651.2114410400391,44.695228099823,723.8753814697266,101.46425914764404
18.0,unknown,0.4395422339439392,651.2508087158203,44.416351318359375,722.4360809326172,100.79458236694336
18.0,pedestrian,0.214598149061203,291.4241409301758,189.1377410888672,304.46092987060547,207.72748374938965
18.0,car,0.21168754994869232,282.8705520629883,45.27567958831787,306.9865036010742,62.606929779052734
19.0,pedestrian,0.8318443298339844,696.8815155029297,277.66787338256836,738.7872161865234,388.2741394042969
19.0,pedestrian,0.8218837976455688,358.37537384033203,192.81984329223633,399.19020080566406,278.3843364715576
19.0,pedestrian,0.8039876818656921,731.109375,275.4570121765137,768.0,381.06724548339844
19.0,pedestrian,0.7915867567062378,459.0438995361328,231.44765281677246,486.4134063720703,318.9942855834961
19.0,car,0.6524688601493835,734.2372741699219,51.496567726135254,767.2227172851562,94.93462944030762
19.0,car,0.48556604981422424,651.2254486083984,44.70629167556763,723.9470672607422,101.41427993774414
19.0,unknown,0.4383120536804199,651.263671875,44.43633699417114,722.4816284179688,100.75330638885498
19.0,pedestrian,0.20986294746398926,291.31514739990234,189.32569313049316,304.3699264526367,207.6420135498047
19.0,car,0.20544709265232086,282.82566833496094,45.36074638366699,306.9598846435547,62.71799039840698
20.0,pedestrian,0.8724931478500366,438.37806701660156,231.9375057220459,482.12745666503906,317.2423782348633
20.0,pedestrian,0.8657816052436829,362.3244323730469,191.22631072998047,398.4169006347656,276.796932220459
20.0,pedestrian,0.8645459413528442,686.0543518066406,272.2540340423584,723.7745361328125,376.82542419433594
20.0,pedestrian,0.7563756108283997,724.8434600830078,270.8262233734131,757.7714996337891,370.5439567565918
20.0,car,0.6538389325141907,734.2263336181641,51.51526165008545,767.2251434326172,94.94434547424316
20.0,car,0.48620569705963135,651.2053527832031,44.69204807281494,723.8439331054688,101.36037826538086
20.0,unknown,0.44239214062690735,651.2520446777344,44.45209550857544,722.4303588867188,100.75137519836426
20.0,pedestrian,0.24260355532169342,408.4369354248047,171.3607292175293,425.6173553466797,202.16107177734375
20.0,pedestrian,0.23861804604530334,442.685302734375,180.8407802581787,465.9210205078125,198.42723083496094
20.0,unknown,0.20897361636161804,68.09737014770508,496.67823028564453,162.1490364074707,529.1435508728027
20.0,pedestrian,0.20635563135147095,291.19164276123047,189.50384330749512,304.3904800415039,207.78380584716797
20.0,pedestrian,0.20215605199337006,432.06211853027344,177.255615234375,452.02088928222656,198.03239250183105
20.0,car,0.20191256701946259,282.81642150878906,45.62160301208496,306.9492645263672,62.693833351135254
21.0,pedestrian,0.8721408247947693,362.79290771484375,190.68815231323242,403.4088592529297,276.5507869720459
21.0,pedestrian,0.8502233624458313,677.6581420898438,269.01464653015137,719.4273376464844,378.07707595825195
21.0,pedestrian,0.8382629752159119,719.8474273681641,267.35205459594727,755.0116424560547,368.79071044921875
21.0,pedestrian,0.8221065998077393,437.68812561035156,229.46426010131836,468.23753356933594,316.2653160095215
21.0,car,0.653780996799469,734.0272521972656,51.5565505027771,767.2118225097656,94.98208522796631
21.0,car,0.4991317689418793,651.2856903076172,44.694640159606934,723.9502716064453,101.41730117797852
21.0,unknown,0.4316825866699219,651.2786865234375,44.44957208633423,722.4945373535156,100.77257537841797
21.0,pedestrian,0.37556058168411255,405.1226806640625,172.55957794189453,426.38690185546875,233.00654411315918
21.0,pedestrian,0.27164992690086365,703.4127502441406,267.5580139160156,739.2756042480469,370.8794174194336
21.0,pedestrian,0.23189711570739746,444.5177307128906,181.0260887145996,466.585693359375,198.20513534545898
21.0,pedestrian,0.2073635458946228,291.1412887573242,189.36126136779785,304.7866744995117,207.78947067260742
22.0,pedestrian,0.8621013164520264,672.7543487548828,269.4427185058594,714.8846282958984,380.0771026611328
22.0,pedestrian,0.8161121606826782,706.4328460693359,267.0875759124756,753.8951568603516,369.34325408935547
22.0,pedestrian,0.8138999342918396,364.04203033447266,190.35821914672852,399.63917541503906,274.6747512817383
22.0,car,0.665614128112793,734.1879730224609,51.584527015686035,767.2083892822266,95.00018692016602
22.0,pedestrian,0.6346580982208252,432.4720001220703,231.29535484313965,460.80345153808594,314.2130355834961
22.0,car,0.5164366364479065,651.3657531738281,44.69421100616455,724.0837097167969,101.42399597167969
22.0,pedestrian,0.43197521567344666,398.2918395996094,170.85230255126953,423.3675842285156,254.65199661254883
22.0,unknown,0.41297176480293274,651.2970886230469,44.479084968566895,722.5841674804688,100.78169059753418
22.0,pedestrian,0.21983984112739563,448.48663330078125,181.89095306396484,467.7137145996094,197.6985969543457
22.0,pedestrian,0.2115330696105957,291.71248626708984,189.19912719726562,305.1134719848633,207.83563041687012
22.0,car,0.20631402730941772,188.98487091064453,187.9252109527588,207.15254974365234,196.68737411499023
22.0,pedestrian,0.20081867277622223,444.9700012207031,181.21374893188477,458.8724670410156,196.95252227783203
23.0,pedestrian,0.8782966732978821,663.9601593017578,266.36920738220215,706.0264434814453,371.9279594421387
23.0,pedestrian,0.806183934211731,699.5904693603516,263.5345802307129,742.3717803955078,365.0412139892578
23.0,pedestrian,0.7399637699127197,370.2707061767578,188.81645965576172,399.80690002441406,272.72920989990234
23.0,car,0.663210928440094,734.1416015625,51.55988073348999,767.1970825195312,94.9207592010498
23.0,pedestrian,0.6535189151763916,411.0435333251953,173.19669914245605,456.4032440185547,312.5899085998535
23.0,pedestrian,0.6204008460044861,394.2344512939453,178.43194198608398,418.8778839111328,255.60880279541016
23.0,car,0.5136258602142334,651.3590240478516,44.72025203704834,724.0380706787109,101.4254379272461
23.0,unknown,0.41623109579086304,651.3173217773438,44.492427349090576,722.5723571777344,100.78928661346436
23.0,pedestrian,0.21825677156448364,291.0622100830078,189.11698722839355,304.91748046875,208.22674369812012
23.0,pedestrian,0.20645275712013245,449.6111755371094,182.84957885742188,467.8560791015625,197.45375633239746
23.0,car,0.20508961379528046,282.7700500488281,45.516576290130615,306.8760681152344,62.713385581970215
23.0,unknown,0.2013348788022995,68.11647605895996,496.69498443603516,162.22455596923828,529.2634735107422
24.0,pedestrian,0.8581393361091614,696.0510864257812,261.01891708374023,733.6161804199219,359.96985626220703
24.0,pedestrian,0.8476760983467102,660.0664672851562,263.1972312927246,698.9486389160156,370.1139793395996
24.0,pedestrian,0.7185486555099487,373.0441360473633,187.91698837280273,399.6566162109375,272.5051574707031
24.0,pedestrian,0.6680521368980408,406.90269470214844,173.70984649658203,452.54237365722656,312.2794075012207
24.0,car,0.662251889705658,734.1243896484375,51.571566581726074,767.2070617675781,94.99563789367676
24.0,pedestrian,0.51884526014328,393.1528015136719,180.00156211853027,417.6226501464844,255.70944786071777
24.0,car,0.503101646900177,651.3723449707031,44.76061820983887,724.0512084960938,101.42518901824951
24.0,unknown,0.4296705722808838,651.3219909667969,44.465901374816895,722.5475463867188,100.80532836914062
24.0,pedestrian,0.24046224355697632,383.4019088745117,182.05856323242188,412.80120849609375,273.2934265136719
24.0,pedestrian,0.21005083620548248,291.4493179321289,189.04552459716797,305.0243453979492,208.06395721435547
24.0,unknown,0.20898151397705078,68.13150787353516,496.716064453125,162.2190399169922,529.248607635498
24.0,car,0.20664240419864655,282.7541198730469,45.723376750946045,306.8551025390625,62.637309551239014
25.0,pedestrian,0.849359929561615,688.0802764892578,258.5106010437012,729.9957733154297,357.42967987060547
25.0,pedestrian,0.8294656872749329,659.1273193359375,259.8335781097412,694.1232604980469,366.78234100341797
25.0,pedestrian,0.7294262051582336,373.4857406616211,184.89358520507812,400.82757568359375,272.66250228881836
25.0,car,0.6640308499336243,734.1607818603516,51.54770565032959,767.2256927490234,95.0178337097168
25.0,pedestrian,0.502926230430603,380.71087646484375,176.96797943115234,411.25927734375,274.0953598022461
25.0,car,0.5015081167221069,651.3298645019531,44.7421989440918,723.973388671875,101.40297603607178
25.0,pedestrian,0.45088011026382446,406.2466278076172,175.3198585510254,448.1528778076172,309.05728912353516
25.0,unknown,0.42931854724884033,651.2937469482422,44.46811580657959,722.5251617431641,100.79467678070068
25.0,pedestrian,0.3546057343482971,391.4226379394531,183.0886688232422,415.9369812011719,260.3774871826172
25.0,pedestrian,0.22417579591274261,393.2388610839844,174.6474437713623,432.12432861328125,299.4392395019531
25.0,unknown,0.21865281462669373,68.07336616516113,496.7557182312012,162.2090835571289,529.2726745605469
25.0,pedestrian,0.2147795706987381,291.4731903076172,189.21732330322266,304.83787536621094,208.1861457824707
25.0,car,0.2046503722667694,282.8290328979492,45.63642168045044,306.85681915283203,62.65674591064453
26.0,pedestrian,0.8634259700775146,686.3398132324219,257.8942680358887,727.765869140625,357.0915756225586
26.0,pedestrian,0.7586880922317505,373.7200698852539,181.7358570098877,403.35438537597656,271.6523265838623
26.0,pedestrian,0.7295168042182922,656.4471130371094,259.32808685302734,689.3676452636719,364.21167755126953
26.0,car,0.6637681722640991,734.1518096923828,51.564189434051514,767.2144317626953,94.98278903961182
26.0,car,0.5040426850318909,651.3356323242188,44.75404357910156,723.8792724609375,101.41285514831543
26.0,unknown,0.41966548562049866,651.2883911132812,44.47787046432495,722.4812622070312,100.7700605392456
26.0,pedestrian,0.4145185351371765,404.80384826660156,185.8117332458496,442.7172088623047,306.6686553955078
26.0,pedestrian,0.2558560371398926,387.5018005371094,177.56005668640137,419.8347473144531,282.91532135009766
26.0,unknown,0.2195671796798706,374.2397689819336,190.00325775146484,402.0987854003906,268.6344509124756
26.0,unknown,0.2129986584186554,374.2397689819336,190.00325775146484,402.0987854003906,268.6344509124756
26.0,car,0.20871201157569885,282.8595657348633,45.43652629852295,306.89952850341797,62.65327835083008
26.0,pedestrian,0.2073335200548172,291.15147399902344,189.21673965454102,304.5237121582031,208.21412658691406
27.0,pedestrian,0.8207544088363647,679.0503387451172,256.32152366638184,722.5862274169922,358.4816207885742
27.0,pedestrian,0.8161514401435852,642.1738128662109,258.92708587646484,686.1141815185547,360.0128059387207
27.0,pedestrian,0.7362532615661621,373.4883728027344,179.8864631652832,404.0584716796875,270.48727798461914
27.0,car,0.6587421298027039,734.1788635253906,51.567060470581055,767.2006530761719,94.97145080566406
27.0,car,0.49907350540161133,651.2948913574219,44.75596618652344,723.8935546875,101.37554454803467
27.0,unknown,0.42641890048980713,651.2614288330078,44.47463035583496,722.4972381591797,100.73968505859375
27.0,pedestrian,0.36234456300735474,404.0855255126953,186.4068145751953,441.6145477294922,306.7537307739258
27.0,pedestrian,0.2392551749944687,388.3464660644531,177.69383239746094,420.7452392578125,286.2220001220703
27.0,pedestrian,0.21149663627147675,290.5498352050781,189.18187522888184,304.24273681640625,208.30270385742188
27.0,car,0.20858633518218994,282.8165817260742,45.48252725601196,306.9312515258789,62.55074071884155
27.0,pedestrian,0.20535016059875488,658.8442840576172,256.6969814300537,699.8633880615234,359.6664276123047
27.0,unknown,0.20120012760162354,67.96131134033203,496.6775779724121,162.17784118652344,529.2601776123047
28.0,pedestrian,0.8520578742027283,639.9030303955078,254.67611503601074,679.6160430908203,358.43321228027344
28.0,pedestrian,0.8251054883003235,676.1416168212891,251.5320167541504,709.1968231201172,350.3077583312988
28.0,pedestrian,0.7232216000556946,375.58019256591797,180.36460876464844,406.6941833496094,265.9160213470459
28.0,car,0.6565428972244263,734.2083892822266,51.54795455932617,767.2036285400391,94.92446708679199
28.0,car,0.4858614504337311,651.2725982666016,44.761146068573,723.7977447509766,101.34402751922607
28.0,unknown,0.4398975670337677,651.2626190185547,44.47908067703247,722.4276580810547,100.7651252746582
28.0,pedestrian,0.4341452717781067,401.896728515625,217.21774864196777,430.607666015625,302.6051559448242
28.0,pedestrian,0.22248037159442902,387.5778350830078,178.90219116210938,419.85337829589844,284.4903316497803
28.0,pedestrian,0.22072052955627441,387.3490447998047,182.34499740600586,410.4393768310547,250.31668853759766
28.0,pedestrian,0.21291670203208923,290.5832290649414,189.07130813598633,304.1986312866211,208.01616668701172
28.0,car,0.20593097805976868,282.70115661621094,45.61930274963379,306.9262390136719,62.690940856933594
29.0,pedestrian,0.8832423090934753,633.1217651367188,254.6773509979248,671.9425964355469,354.361026763916
29.0,pedestrian,0.777953565120697,672.6335906982422,248.9055290222168,702.4386749267578,344.98546600341797
29.0,pedestrian,0.7292133569717407,376.7145538330078,180.48920059204102,407.20655822753906,266.62561798095703
29.0,car,0.6581771969795227,734.0213928222656,51.52945804595947,767.2181396484375,94.87632465362549
29.0,car,0.4985886812210083,651.3376922607422,44.775930404663086,723.8930511474609,101.40923309326172
